Mod_ID,Modal,Modal_Slug,Brand_ID,Body_Type,Status_Modal
2643,"Aventador SVJ",aventador-svj,31,Coupe,Publish
2644,"Aventador SVJ",aventador-svj,31,Coupe,Publish
2645,"Range Rover Sport",range-rover-sport,5,SUV,Publish
2646,"Range Rover",range-rover,5,SUV,Publish
2647,"Range Rover Evoque",range-rover-evoque,5,SUV,Publish
2648,"Discovery Sport",discovery-sport,5,SUV,Publish
2649,"Range Rover Velar",range-rover-velar,5,SUV,Publish
2650,"Range Rover Evoque",range-rover-evoque,5,SUV,Publish
2651,Defender,defender,5,SUV,Publish
2652,Defender,defender,5,SUV,Publish
2653,"Range Rover Evoque",range-rover-evoque,5,SUV,Publish
2654,"Range Rover Velar",range-rover-velar,5,SUV,Publish
2655,Defender,defender,5,SUV,Publish
2656,Discovery,discovery,5,SUV,Publish
2657,Defender,defender,5,SUV,Publish
2658,"Range Rover Velar",range-rover-velar,5,SUV,Publish
2659,"Range Rover",range-rover,5,SUV,Publish
2660,"Range Rover Sport",range-rover-sport,5,SUV,Publish
2661,"Range Rover Sport",range-rover-sport,5,SUV,Publish
2662,"Range Rover Sport",range-rover-sport,5,SUV,Publish
2663,"Range Rover",range-rover,5,SUV,Publish
2664,"Range Rover",range-rover,5,SUV,Publish
2665,"Range Rover Sport",range-rover-sport,5,SUV,Publish
2666,"Range Rover",range-rover,5,SUV,Publish
2667,"Range Rover",range-rover,5,SUV,Publish
2668,ES,es,40,Sedan,Publish
2669,LS,ls,40,Sedan,Publish
2670,GS,gs,40,Sedan,Publish
2671,CT,ct,40,,Publish
2672,"UX 200",ux-200,40,SUV,Publish
2673,"UX 200",ux-200,40,SUV,Publish
2674,IS,is,40,Sedan,Publish
2675,NX,nx,40,SUV,Publish
2676,NX,nx,40,SUV,Publish
2677,ES,es,40,Sedan,Publish
2678,ES,es,40,Sedan,Publish
2679,IS,is,40,Sedan,Publish
2680,IS,is,40,Sedan,Publish
2681,NX,nx,40,SUV,Publish
2682,ES,es,40,Sedan,Publish
2683,RX,rx,40,SUV,Publish
2684,RX,rx,40,SUV,Publish
2685,NX,nx,40,SUV,Publish
2686,ES,es,40,Sedan,Publish
2687,RC,rc,40,Coupe,Publish
2688,RX,rx,40,SUV,Publish
2689,RX,rx,40,SUV,Publish
2690,RX,rx,40,SUV,Publish
2691,ES,es,40,Sedan,Publish
2692,GX,gx,40,SUV,Publish
2693,RX,rx,40,SUV,Publish
2694,RX,rx,40,SUV,Publish
2695,RX,rx,40,SUV,Publish
2696,RX,rx,40,SUV,Publish
2697,RX,rx,40,SUV,Publish
2698,RX,rx,40,SUV,Publish
2699,GX,gx,40,SUV,Publish
2700,LS,ls,40,Sedan,Publish
2701,"RC F",rc-f,40,Coupe,Publish
2702,"LC 500",lc-500,40,Coupe,Publish
2703,LS,ls,40,Sedan,Publish
2704,LS,ls,40,Sedan,Publish
2705,"LC 500h",lc-500h,40,Coupe,Publish
2706,"LC 500",lc-500,40,Coupe,Publish
2707,"LC 500 Convertible",lc-500-convertible,40,Convertible,Publish
2708,LS,ls,40,Sedan,Publish
2709,LX,lx,40,SUV,Publish
2710,LX,lx,40,SUV,Publish
2711,LX,lx,40,SUV,Publish
2712,LX,lx,40,SUV,Publish
2713,LX,lx,40,SUV,Publish
2714,LX,lx,40,SUV,Publish
2715,MKZ,mkz,87,,Publish
2716,Corsair,corsair,87,SUV,Publish
2717,Corsair,corsair,87,SUV,Publish
2718,Corsair,corsair,87,SUV,Publish
2719,Nautilus,nautilus,87,SUV,Publish
2720,Continental,continental,87,,Publish
2721,Nautilus,nautilus,87,SUV,Publish
2722,Nautilus,nautilus,87,SUV,Publish
2723,Continental,continental,87,,Publish
2724,Aviator,aviator,87,SUV,Publish
2725,Navigator,navigator,87,SUV,Publish
2726,Aviator,aviator,87,SUV,Publish
2727,Continental,continental,87,,Publish
2728,Navigator,navigator,87,SUV,Publish
2729,Navigator,navigator,87,SUV,Publish
2730,Emira,emira,18,Coupe,Publish
2731,Emira,emira,18,Coupe,Publish
2732,Exige,exige,18,Coupe,Publish
2733,Evora,evora,18,Coupe,Publish
2734,Evija,evija,18,Coupe,Publish
2735,Air,air,63,Sedan,Publish
2736,Air,air,63,Sedan,Publish
2737,Air,air,63,Sedan,Publish
2738,Air,air,63,Sedan,Publish
2739,Air,air,63,Sedan,Publish
2740,Air,air,63,Sedan,Publish
2741,Air,air,63,Sedan,Publish
2742,1,1,57,,Publish
2743,1,1,57,,Publish
2744,5,5,57,SUV,Publish
2745,5,5,57,SUV,Publish
2746,XUV500,xuv500,79,SUV,Publish
2747,"Scorpio Pickup",scorpio-pickup,79,"Pick up Truck",Publish
2748,XUV500,xuv500,79,SUV,Publish
2749,XUV500,xuv500,79,SUV,Publish
2750,XUV500,xuv500,79,SUV,Publish
2751,MC20,mc20,55,Coupe,Publish
2752,Grecale,grecale,55,suv,Publish
2753,Grecale,grecale,55,suv,Publish
2754,Grecale,grecale,55,suv,Publish
2755,"MC20 Cielo",mc20-cielo,55,Convertible,Publish
2756,Ghibli,ghibli,55,Sedan,Publish
2757,Ghibli,ghibli,55,Sedan,Publish
2758,Levante,levante,55,SUV,Publish
2759,Levante,levante,55,SUV,Publish
2760,Quattroporte,quattroporte,55,Sedan,Publish
2761,Ghibli,ghibli,55,Sedan,Publish
2762,Levante,levante,55,SUV,Publish
2763,Quattroporte,quattroporte,55,Sedan,Publish
2764,GranTurismo,granturismo,55,Coupe,Publish
2765,Ghibli,ghibli,55,Sedan,Publish
2766,GranTurismo,granturismo,55,Coupe,Publish
2767,GranCabrio,grancabrio,55,Convertible,Publish
2768,GranCabrio,grancabrio,55,Convertible,Publish
2769,Levante,levante,55,SUV,Publish
2770,Quattroporte,quattroporte,55,Sedan,Publish
2771,G50,g50,56,MPV,Publish
2772,D60,d60,56,suv,Publish
2773,G90,g90,56,Sedan,Publish
2774,T60,t60,56,"Pick up Truck",Publish
2775,"G10 7-Seater",g10-7-seater,56,MPV,Publish
2776,"G10 9-Seater",g10-9-seater,56,Minivan,Publish
2777,"V80 Cargo Van",v80-cargo-van,56,,Publish
2778,D90,d90,56,SUV,Publish
2779,"V80 15-Seater",v80-15-seater,56,,Publish
2780,"V80 15-Seater",v80-15-seater,56,,Publish
2781,D90,d90,56,SUV,Publish
2782,"3 Sedan",3-sedan,30,Sedan,Publish
2783,"3 Hatchback",3-hatchback,30,Hatchback,Publish
2784,"2 Hatchback",2-hatchback,30,Hatchback,Publish
2785,6,6,30,Sedan,Publish
2786,6,6,30,Sedan,Publish
2787,6,6,30,Sedan,Publish
2788,"CX 3",cx-3,30,SUV,Publish
2789,"CX 3",cx-3,30,SUV,Publish
2790,"CX 3",cx-3,30,SUV,Publish
2791,CX-5,cx-5,30,SUV,Publish
2792,"MX-5 Convertible Hard Top",mx-5-convertible-hard-top,30,Convertible,Publish
2793,CX-60,cx-60,30,SUV,Publish
2794,"CX 3",cx-3,30,SUV,Publish
2795,"3 Sedan",3-sedan,30,Sedan,Publish
2796,6,6,30,Sedan,Publish
2797,CX-30,cx-30,30,SUV,Publish
2798,CX-30,cx-30,30,SUV,Publish
2799,"3 Hatchback",3-hatchback,30,Hatchback,Publish
2800,6,6,30,Sedan,Publish
2801,CX-5,cx-5,30,SUV,Publish
2802,CX-30,cx-30,30,SUV,Publish
2803,CX-5,cx-5,30,SUV,Publish
2804,CX-9,cx-9,30,SUV,Publish
2805,CX-5,cx-5,30,SUV,Publish
2806,CX-5,cx-5,30,SUV,Publish
2807,CX-9,cx-9,30,SUV,Publish
2808,CX-5,cx-5,30,SUV,Publish
2809,CX-9,cx-9,30,SUV,Publish
2810,Artura,artura,14,Coupe,Publish
2811,540C,540c,14,,Publish
2812,570S,570s,14,,Publish
2813,"570 GT",570-gt,14,,Publish
2814,"570S Spider",570s-spider,14,,Publish
2815,GT,gt,14,Sedan,Publish
2816,600LT,600lt,14,,Publish
2817,720S,720s,14,Coupe,Publish
2818,720S,720s,14,Coupe,Publish
2819,765LT,765lt,14,Coupe,Publish
2820,Senna,senna,14,Coupe,Publish
2821,"E-Class Saloon",e-class-saloon,22,Sedan,Publish
2822,"E-Class Saloon",e-class-saloon,22,Sedan,Publish
2823,"E-Class Saloon",e-class-saloon,22,Sedan,Publish
2824,"E-Class Saloon",e-class-saloon,22,Sedan,Publish
2825,EQV,eqv,22,MPV,Publish
2826,GLB,glb,22,SUV,Publish
2827,GLB,glb,22,SUV,Publish
2828,"GLE Coupe",gle-coupe,22,Coupe,Publish
2829,"GLE Coupe",gle-coupe,22,Coupe,Publish
2830,"GLE Coupe",gle-coupe,22,Coupe,Publish
2831,"GLE Coupe",gle-coupe,22,Coupe,Publish
2832,GLE-Class,gle-class,22,SUV,Publish
2833,GLE-Class,gle-class,22,SUV,Publish
2834,GLC-Class,glc-class,22,SUV,Publish
2835,CLA-Class,cla-class,22,Sedan,Publish
2836,GLA,gla,22,SUV,Publish
2837,EQC,eqc,22,SUV,Publish
2838,"Maybach GLS",maybach-gls,22,SUV,Publish
2839,"EQS Sedan",eqs-sedan,22,Sedan,Publish
2840,"EQS Sedan",eqs-sedan,22,Sedan,Publish
2841,"EQS Sedan",eqs-sedan,22,Sedan,Publish
2842,"EQS SUV",eqs-suv,22,SUV,Publish
2843,EQE,eqe,22,Sedan,Publish
2844,EQE,eqe,22,Sedan,Publish
2845,EQA,eqa,22,SUV,Publish
2846,EQB,eqb,22,SUV,Publish
2847,EQE,eqe,22,Sedan,Publish
2848,"EQE SUV",eqe-suv,22,SUV,Publish
2849,"EQE SUV",eqe-suv,22,SUV,Publish
2850,CLE,cle,22,Sedan,Publish
2851,CLE,cle,22,Sedan,Publish
2852,"A-class Sedan",a-class-sedan,22,Sedan,Publish
2853,CLA-Class,cla-class,22,Sedan,Publish
2854,A-Class,a-class,22,Hatchback,Publish
2855,C-Class,c-class,22,Sedan,Publish
2856,A-Class,a-class,22,Hatchback,Publish
2857,A-Class,a-class,22,Hatchback,Publish
2858,A-Class,a-class,22,Hatchback,Publish
2859,"C-Class Coupe",c-class-coupe,22,Coupe,Publish
2860,"V Class",v-class,22,MPV,Publish
2861,SLC,slc,22,,Publish
2862,C-Class,c-class,22,Sedan,Publish
2863,C-Class,c-class,22,Sedan,Publish
2864,"E-Class Saloon",e-class-saloon,22,Sedan,Publish
2865,GLC-Class,glc-class,22,SUV,Publish
2866,"C Class Cabriolet",c-class-cabriolet,22,Convertible,Publish
2867,SLC,slc,22,,Publish
2868,"C-Class Coupe",c-class-coupe,22,Coupe,Publish
2869,"E-Class Coupe",e-class-coupe,22,Coupe,Publish
2870,"V Class",v-class,22,MPV,Publish
2871,GLC-Class,glc-class,22,SUV,Publish
2872,"C Class Cabriolet",c-class-cabriolet,22,Convertible,Publish
2873,"E-Class Cabriolet",e-class-cabriolet,22,Convertible,Publish
2874,"GLC Coupe",glc-coupe,22,Coupe,Publish
2875,GLA,gla,22,SUV,Publish
2876,CLA-Class,cla-class,22,Sedan,Publish
2877,CLA-Class,cla-class,22,Sedan,Publish
2878,C-Class,c-class,22,Sedan,Publish
2879,SLC,slc,22,,Publish
2880,"AMG GT 4-Door Coupe",amg-gt-4-door-coupe,22,Coupe,Publish
2881,GLE-Class,gle-class,22,SUV,Publish
2882,GLC-Class,glc-class,22,SUV,Publish
2883,"E-Class Coupe",e-class-coupe,22,Coupe,Publish
2884,"GLC Coupe",glc-coupe,22,Coupe,Publish
2885,"E-Class Cabriolet",e-class-cabriolet,22,Convertible,Publish
2886,"V Class",v-class,22,MPV,Publish
2887,"C-Class Coupe",c-class-coupe,22,Coupe,Publish
2888,"C Class Cabriolet",c-class-cabriolet,22,Convertible,Publish
2889,"E-Class Cabriolet",e-class-cabriolet,22,Convertible,Publish
2890,"GLC Coupe",glc-coupe,22,Coupe,Publish
2891,"AMG GT 4-Door Coupe",amg-gt-4-door-coupe,22,Coupe,Publish
2892,"E-Class Saloon",e-class-saloon,22,Sedan,Publish
2893,"E-Class Coupe",e-class-coupe,22,Coupe,Publish
2894,CLS-Class,cls-class,22,Sedan,Publish
2895,C-Class,c-class,22,Sedan,Publish
2896,CLS-Class,cls-class,22,Sedan,Publish
2897,"C-Class Coupe",c-class-coupe,22,Coupe,Publish
2898,GLS,gls,22,SUV,Publish
2899,GLS,gls,22,SUV,Publish
2900,GLS,gls,22,SUV,Publish
2901,CLS-Class,cls-class,22,Sedan,Publish
2902,SL-Class,sl-class,22,Roadster,Publish
2903,"AMG GT",amg-gt,22,Coupe,Publish
2904,S-Class,s-class,22,Sedan,Publish
2905,G-Class,g-class,22,SUV,Publish
2906,"S Class Cabriolet",s-class-cabriolet,22,Convertible,Publish
2907,"AMG GT",amg-gt,22,Coupe,Publish
2908,"AMG GT Roadster",amg-gt-roadster,22,Roadster,Publish
2909,"AMG GT",amg-gt,22,Coupe,Publish
2910,"S-Class Coupe",s-class-coupe,22,Coupe,Publish
2911,G-Class,g-class,22,SUV,Publish
2912,S-Class,s-class,22,Sedan,Publish
2913,Maybach,maybach,22,Sedan,Publish
2914,"S-Class Coupe",s-class-coupe,22,Coupe,Publish
2915,"AMG GT",amg-gt,22,Coupe,Publish
2916,"S Class Cabriolet",s-class-cabriolet,22,Convertible,Publish
2917,Maybach,maybach,22,Sedan,Publish
2918,"AMG GT Roadster",amg-gt-roadster,22,Roadster,Publish
2919,"S 63 AMG Coupe",s-63-amg-coupe,22,Coupe,Publish
2920,"S Class Cabriolet",s-class-cabriolet,22,Convertible,Publish
2921,GT,gt,19,Sedan,Publish
2922,GT,gt,19,Sedan,Publish
2923,GT,gt,19,Sedan,Publish
2924,ZS,zs,19,SUV,Publish
2925,ZS,zs,19,SUV,Publish
2926,ZS,zs,19,SUV,Publish
2927,3,3,19,Hatchback,Publish
2928,"ZS EV",zs-ev,19,SUV,Publish
2929,One,one,19,SUV,Publish
2930,One,one,19,SUV,Publish
2931,"4 EV",4-ev,19,SUV,Publish
2932,"Marvel R",marvel-r,19,SUV,Publish
2933,Whale,whale,19,SUV,Publish
2934,Whale,whale,19,SUV,Publish
2935,5,5,19,SUV,Publish
2936,5,5,19,SUV,Publish
2937,5,5,19,SUV,Publish
2938,RX5,rx5,19,Crossover,Publish
2939,6,6,19,Sedan,Publish
2940,6,6,19,Sedan,Publish
2941,RX5,rx5,19,Crossover,Publish
2942,6,6,19,Sedan,Publish
2943,RX5,rx5,19,Crossover,Publish
2944,HS,hs,19,SUV,Publish
2945,RX8,rx8,19,SUV,Publish
2946,HS,hs,19,SUV,Publish
2947,RX8,rx8,19,SUV,Publish
2948,RX8,rx8,19,SUV,Publish
2949,"SE EV",se-ev,33,Hatchback,Publish
2950,Convertible,convertible,33,Convertible,Publish
2951,Hatch,hatch,33,Hatchback,Publish
2952,Hatch,hatch,33,Hatchback,Publish
2953,Hatch,hatch,33,Hatchback,Publish
2954,Countryman,countryman,33,"Crossover SUV",Publish
2955,Clubman,clubman,33,Hatchback,Publish
2956,Hatch,hatch,33,Hatchback,Publish
2957,Convertible,convertible,33,Convertible,Publish
2958,Countryman,countryman,33,"Crossover SUV",Publish
2959,Countryman,countryman,33,"Crossover SUV",Publish
2960,Attrage,attrage,46,Sedan,Publish
2961,Outlander,outlander,46,SUV,Publish
2962,Outlander,outlander,46,SUV,Publish
2963,Mirage,mirage,46,Hatchback,Publish
2964,Xpander,xpander,46,SUV,Publish
2965,"Lancer EX",lancer-ex,46,,Publish
2966,L200,l200,46,"Pick up Truck",Publish
2967,"Lancer EX",lancer-ex,46,,Publish
2968,"Lancer EX",lancer-ex,46,,Publish
2969,ASX,asx,46,SUV,Publish
2970,"Eclipse Cross",eclipse-cross,46,SUV,Publish
2971,ASX,asx,46,SUV,Publish
2972,"Montero Sport",montero-sport,46,SUV,Publish
2973,Pajero,pajero,46,SUV,Publish
2974,Pajero,pajero,46,SUV,Publish
2975,Pajero,pajero,46,SUV,Publish
2976,"Montero Sport",montero-sport,46,SUV,Publish
2977,Pajero,pajero,46,SUV,Publish
2978,"Montero Sport",montero-sport,46,SUV,Publish
2979,Pajero,pajero,46,SUV,Publish
2980,"Montero Sport",montero-sport,46,SUV,Publish
2981,Pajero,pajero,46,SUV,Publish
2982,Pajero,pajero,46,SUV,Publish
2983,ET7,et7,75,Sedan,Publish
2984,ET7,et7,75,Sedan,Publish
2985,ET7,et7,75,Sedan,Publish
2986,Z,z,16,Coupe,Publish
2987,Z,z,16,Coupe,Publish
2988,X-Trail,x-trail,16,SUV,Publish
2989,Juke,juke,16,"Compact SUV",Publish
2990,Sentra,sentra,16,Sedan,Publish
2991,Sentra,sentra,16,Sedan,Publish
2992,Maxima,maxima,16,Sedan,Publish
2993,Leaf,leaf,16,Hatchback,Publish
2994,Micra,micra,16,Hatchback,Publish
2995,Sunny,sunny,16,Sedan,Publish
2996,Sunny,sunny,16,Sedan,Publish
2997,Kicks,kicks,16,SUV,Publish
2998,Sunny,sunny,16,Sedan,Publish
2999,Sunny,sunny,16,Sedan,Publish
3000,Kicks,kicks,16,SUV,Publish
3001,Navara,navara,16,"Pick up Truck",Publish
3002,Kicks,kicks,16,SUV,Publish
3003,Kicks,kicks,16,SUV,Publish
3004,Urvan,urvan,16,,Publish
3005,Urvan,urvan,16,,Publish
3006,Urvan,urvan,16,,Publish
3007,Navara,navara,16,"Pick up Truck",Publish
3008,X-Trail,x-trail,16,SUV,Publish
3009,Urvan,urvan,16,,Publish
3010,Urvan,urvan,16,,Publish
3011,Navara,navara,16,"Pick up Truck",Publish
3012,Urvan,urvan,16,,Publish
3013,Altima,altima,16,Sedan,Publish
3014,Navara,navara,16,"Pick up Truck",Publish
3015,Altima,altima,16,Sedan,Publish
3016,Navara,navara,16,"Pick up Truck",Publish
3017,Xterra,xterra,16,SUV,Publish
3018,Altima,altima,16,Sedan,Publish
3019,Urvan,urvan,16,,Publish
3020,Urvan,urvan,16,,Publish
3021,Xterra,xterra,16,SUV,Publish
3022,Xterra,xterra,16,SUV,Publish
3023,X-Trail,x-trail,16,SUV,Publish
3024,X-Trail,x-trail,16,SUV,Publish
3025,Altima,altima,16,Sedan,Publish
3026,Xterra,xterra,16,SUV,Publish
3027,Pathfinder,pathfinder,16,SUV,Publish
3028,Pathfinder,pathfinder,16,SUV,Publish
3029,Pathfinder,pathfinder,16,SUV,Publish
3030,X-Trail,x-trail,16,SUV,Publish
3031,Xterra,xterra,16,SUV,Publish
3032,Altima,altima,16,Sedan,Publish
3033,Maxima,maxima,16,Sedan,Publish
3034,"Patrol Pick Up",patrol-pick-up,16,,Publish
3035,"Patrol Pick Up",patrol-pick-up,16,,Publish
3036,"Patrol Safari",patrol-safari,16,SUV,Publish
3037,"Patrol Safari",patrol-safari,16,SUV,Publish
3038,Maxima,maxima,16,Sedan,Publish
3039,Maxima,maxima,16,Sedan,Publish
3040,"Patrol Safari",patrol-safari,16,SUV,Publish
3041,"Patrol Safari",patrol-safari,16,SUV,Publish
3042,Pathfinder,pathfinder,16,SUV,Publish
3043,Pathfinder,pathfinder,16,SUV,Publish
3044,Pathfinder,pathfinder,16,SUV,Publish
3045,Civilian,civilian,16,,Publish
3046,"Patrol Safari",patrol-safari,16,SUV,Publish
3047,"Patrol Safari",patrol-safari,16,SUV,Publish
3048,"Patrol Safari",patrol-safari,16,SUV,Publish
3049,Patrol,patrol,16,SUV,Publish
3050,"Patrol Safari",patrol-safari,16,SUV,Publish
3051,"Patrol Safari",patrol-safari,16,SUV,Publish
3052,Patrol,patrol,16,SUV,Publish
3053,Patrol,patrol,16,SUV,Publish
3054,Patrol,patrol,16,SUV,Publish
3055,Patrol,patrol,16,SUV,Publish
3056,Patrol,patrol,16,SUV,Publish
3057,Patrol,patrol,16,SUV,Publish
3058,Patrol,patrol,16,SUV,Publish
3059,Patrol,patrol,16,SUV,Publish
3060,GT-R,gt-r,16,Coupe,Publish
3061,GT-R,gt-r,16,Coupe,Publish
3062,GT-R,gt-r,16,Coupe,Publish
3063,GT-R,gt-r,16,Coupe,Publish
3064,GT-R,gt-r,16,Coupe,Publish
3065,Mokka,mokka,49,"Crossover SUV",Publish
3066,"Zafira Life",zafira-life,49,Minivan,Publish
3067,"Zafira Life",zafira-life,49,Minivan,Publish
3068,Vivaro,vivaro,49,,Publish
3069,Crossland,crossland,49,"Crossover SUV",Publish
3070,"Crossland X",crossland-x,49,"Crossover SUV",Publish
3071,Corsa,corsa,49,Hatchback,Publish
3072,"Crossland X",crossland-x,49,"Crossover SUV",Publish
3073,"Crossland X",crossland-x,49,"Crossover SUV",Publish
3074,"Astra Hatchback",astra-hatchback,49,Hatchback,Publish
3075,"Grandland X",grandland-x,49,SUV,Publish
3076,Insignia,insignia,49,Sedan,Publish
3077,2008,2008,8,"Crossover SUV",Publish
3078,2008,2008,8,"Crossover SUV",Publish
3079,5008,5008,8,"Crossover SUV",Publish
3080,5008,5008,8,"Crossover SUV",Publish
3081,308,308,8,Hatchback,Publish
3082,408,408,8,SUV,Publish
3083,408,408,8,SUV,Publish
3084,Landtrek,landtrek,8,"Pick up Truck",Publish
3085,Landtrek,landtrek,8,"Pick up Truck",Publish
3086,Landtrek,landtrek,8,"Pick up Truck",Publish
3087,Landtrek,landtrek,8,"Pick up Truck",Publish
3088,Partner,partner,8,,Publish
3089,Partner,partner,8,,Publish
3090,Rifter,rifter,8,MPV,Publish
3091,2008,2008,8,"Crossover SUV",Publish
3092,Rifter,rifter,8,MPV,Publish
3093,208,208,8,Hatchback,Publish
3094,208,208,8,Hatchback,Publish
3095,Expert,expert,8,,Publish
3096,Expert,expert,8,,Publish
3097,Boxer,boxer,8,Van,Publish
3098,2008,2008,8,"Crossover SUV",Publish
3099,3008,3008,8,SUV,Publish
3100,Boxer,boxer,8,Van,Publish
3101,508,508,8,Sedan,Publish
3102,3008,3008,8,SUV,Publish
3103,5008,5008,8,"Crossover SUV",Publish
3104,Traveller,traveller,8,,Publish
3105,508,508,8,Sedan,Publish
3106,508,508,8,Sedan,Publish
3107,3008,3008,8,SUV,Publish
3108,2,2,71,Sedan,Publish
3109,2,2,71,Sedan,Publish
3110,2,2,71,Sedan,Publish
3111,2,2,71,Sedan,Publish
3112,911,911,34,Coupe,Publish
3113,911,911,34,Coupe,Publish
3114,911,911,34,Coupe,Publish
3115,911,911,34,Coupe,Publish
3116,911,911,34,Coupe,Publish
3117,911,911,34,Coupe,Publish
3118,911,911,34,Coupe,Publish
3119,911,911,34,Coupe,Publish
3120,911,911,34,Coupe,Publish
3121,Panamera,panamera,34,Coupe,Publish
3122,Panamera,panamera,34,Coupe,Publish
3123,Panamera,panamera,34,Coupe,Publish
3124,Panamera,panamera,34,Coupe,Publish
3125,Cayenne,cayenne,34,SUV,Publish
3126,Cayenne,cayenne,34,SUV,Publish
3127,Cayenne,cayenne,34,SUV,Publish
3128,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3129,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3130,Macan,macan,34,SUV,Publish
3131,718,718,34,Coupe,Publish
3132,718,718,34,Coupe,Publish
3133,718,718,34,Coupe,Publish
3134,718,718,34,Coupe,Publish
3135,718,718,34,Coupe,Publish
3136,Macan,macan,34,SUV,Publish
3137,Macan,macan,34,SUV,Publish
3138,718,718,34,Coupe,Publish
3139,Macan,macan,34,SUV,Publish
3140,718,718,34,Coupe,Publish
3141,Cayenne,cayenne,34,SUV,Publish
3142,718,718,34,Coupe,Publish
3143,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3144,Panamera,panamera,34,Coupe,Publish
3145,Panamera,panamera,34,Coupe,Publish
3146,Taycan,taycan,34,Coupe,Publish
3147,718,718,34,Coupe,Publish
3148,718,718,34,Coupe,Publish
3149,718,718,34,Coupe,Publish
3150,Panamera,panamera,34,Coupe,Publish
3151,Panamera,panamera,34,Coupe,Publish
3152,Cayenne,cayenne,34,SUV,Publish
3153,Cayenne,cayenne,34,SUV,Publish
3154,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3155,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3156,Cayenne,cayenne,34,SUV,Publish
3157,Macan,macan,34,SUV,Publish
3158,911,911,34,Coupe,Publish
3159,"Taycan Cross Turismo",taycan-cross-turismo,34,"Station Wagon",Publish
3160,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3161,Panamera,panamera,34,Coupe,Publish
3162,Panamera,panamera,34,Coupe,Publish
3163,Taycan,taycan,34,Coupe,Publish
3164,911,911,34,Coupe,Publish
3165,"Taycan Cross Turismo",taycan-cross-turismo,34,"Station Wagon",Publish
3166,911,911,34,Coupe,Publish
3167,Cayenne,cayenne,34,SUV,Publish
3168,Panamera,panamera,34,Coupe,Publish
3169,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3170,911,911,34,Coupe,Publish
3171,911,911,34,Coupe,Publish
3172,911,911,34,Coupe,Publish
3173,"Panamera Sport Turismo",panamera-sport-turismo,34,"Station Wagon",Publish
3174,911,911,34,Coupe,Publish
3175,Panamera,panamera,34,Coupe,Publish
3176,"Panamera Sport Turismo",panamera-sport-turismo,34,"Station Wagon",Publish
3177,911,911,34,Coupe,Publish
3178,911,911,34,Coupe,Publish
3179,911,911,34,Coupe,Publish
3180,Cayenne,cayenne,34,SUV,Publish
3181,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3182,Taycan,taycan,34,Coupe,Publish
3183,Taycan,taycan,34,Coupe,Publish
3184,"Taycan Cross Turismo",taycan-cross-turismo,34,"Station Wagon",Publish
3185,"Panamera Sport Turismo",panamera-sport-turismo,34,"Station Wagon",Publish
3186,911,911,34,Coupe,Publish
3187,911,911,34,Coupe,Publish
3188,911,911,34,Coupe,Publish
3189,Cayenne,cayenne,34,SUV,Publish
3190,"Cayenne Coupe",cayenne-coupe,34,Coupe,Publish
3191,911,911,34,Coupe,Publish
3192,"Panamera Sport Turismo",panamera-sport-turismo,34,"Station Wagon",Publish
3193,Taycan,taycan,34,Coupe,Publish
3194,911,911,34,Coupe,Publish
3195,911,911,34,Coupe,Publish
3196,"Panamera Sport Turismo",panamera-sport-turismo,34,"Station Wagon",Publish
3197,One,one,74,SUV,Publish
3198,"1500 Classic",1500-classic,84,"Pick up Truck",Publish
3199,1500,1500,84,"Pick up Truck",Publish
3200,1500,1500,84,"Pick up Truck",Publish
3201,1500,1500,84,"Pick up Truck",Publish
3202,1500,1500,84,"Pick up Truck",Publish
3203,1500,1500,84,"Pick up Truck",Publish
3204,1500,1500,84,"Pick up Truck",Publish
3205,"1500 Classic",1500-classic,84,"Pick up Truck",Publish
3206,2500,2500,84,"Pick up Truck",Publish
3207,"1500 TRX",1500-trx,84,"Pick up Truck",Publish
3208,"1500 TRX",1500-trx,84,"Pick up Truck",Publish
3209,Captur,captur,32,SUV,Publish
3210,Captur,captur,32,SUV,Publish
3211,Captur,captur,32,SUV,Publish
3212,Talisman,talisman,32,Sedan,Publish
3213,Talisman,talisman,32,Sedan,Publish
3214,Talisman,talisman,32,Sedan,Publish
3215,Talisman,talisman,32,Sedan,Publish
3216,"Express Van",express-van,32,,Publish
3217,Symbol,symbol,32,Sedan,Publish
3218,Symbol,symbol,32,Sedan,Publish
3219,"Dokker Van",dokker-van,32,,Publish
3220,Duster,duster,32,SUV,Publish
3221,Megane,megane,32,Sedan,Publish
3222,Duster,duster,32,SUV,Publish
3223,Megane,megane,32,Sedan,Publish
3224,Duster,duster,32,SUV,Publish
3225,Duster,duster,32,SUV,Publish
3226,Duster,duster,32,SUV,Publish
3227,Megane,megane,32,Sedan,Publish
3228,Duster,duster,32,SUV,Publish
3229,Master,master,32,,Publish
3230,Koleos,koleos,32,SUV,Publish
3231,Master,master,32,,Publish
3232,Master,master,32,,Publish
3233,Master,master,32,,Publish
